game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401119780,2019-03-11,2019,South Dakota Coyotes,North Dakota Fighting Hawks,84,61,South Dakota Coyotes,145,23,Denny Sanford Premier Center,True,True
401121515,2019-03-11,2019,Marquette Golden Eagles,Georgetown Hoyas,75,62,Marquette Golden Eagles,137,13,Wintrust Arena,True,True
401121522,2019-03-11,2019,Northern Arizona Lumberjacks,Sacramento State Hornets,74,69,Northern Arizona Lumberjacks,143,5,Idaho Central Arena,True,True
401119767,2019-03-11,2019,Akron Zips,Eastern Michigan Eagles,59,61,Eastern Michigan Eagles,120,2,James A. Rhodes Arena,False,True
401121500,2019-03-11,2019,BYU Cougars,Pepperdine Waves,68,63,BYU Cougars,131,5,Orleans Arena,True,True
401121429,2019-03-11,2019,Fresno State Bulldogs,UNLV Lady Rebels,66,55,Fresno State Bulldogs,121,11,Thomas & Mack Center,True,True
401121566,2019-03-11,2019,Sacred Heart Pioneers,Wagner Seahawks,68,51,Sacred Heart Pioneers,119,17,William H. Pitt Center,False,True
401121553,2019-03-11,2019,Bucknell Bison,Loyola Maryland Greyhounds,88,63,Bucknell Bison,151,25,Sojka Pavilion,False,True
401121551,2019-03-11,2019,Lehigh Mountain Hawks,Colgate Raiders,78,68,Lehigh Mountain Hawks,146,10,Stabler Arena,False,True
401121516,2019-03-11,2019,DePaul Blue Demons,Creighton Bluejays,80,69,DePaul Blue Demons,149,11,Wintrust Arena,False,True
401119766,2019-03-11,2019,Northern Illinois Huskies,Western Michigan Broncos,70,69,Northern Illinois Huskies,139,1,NIU Convocation Center,False,True
401121567,2019-03-11,2019,Robert Morris Colonials,Fairleigh Dickinson Knights,64,38,Robert Morris Colonials,102,26,UPMC Events Center,False,True
401121565,2019-03-11,2019,St. Francis Brooklyn Terriers,Mount St. Mary's Mountaineers,74,80,Mount St. Mary's Mountaineers,154,6,Pope Physical Education Center,False,True
401121564,2019-03-11,2019,Saint Francis Red Flash,Bryant Bulldogs,91,78,Saint Francis Red Flash,169,13,DeGol Arena,False,True
401121552,2019-03-11,2019,Boston University Terriers,Holy Cross Crusaders,70,72,Holy Cross Crusaders,142,2,Case Gym,False,True
401121550,2019-03-11,2019,American University Eagles,Lafayette Leopards,67,47,American University Eagles,114,20,Bender Arena,False,True
401121253,2019-03-11,2019,Coastal Carolina Chanticleers,Arkansas State Red Wolves,63,49,Coastal Carolina Chanticleers,112,14,The HTC Center,False,True
401119765,2019-03-11,2019,Toledo Rockets,Ball State Cardinals,67,63,Toledo Rockets,130,4,Savage Arena,False,True
401119764,2019-03-11,2019,Kent State Golden Flashes,Bowling Green Falcons,86,62,Kent State Golden Flashes,148,24,M.A.C. Center,False,True
401119725,2019-03-11,2019,UConn Huskies,UCF Knights,66,45,UConn Huskies,111,21,Mohegan Sun Arena,True,True
401121523,2019-03-11,2019,Montana Lady Griz,Southern Utah Thunderbirds,56,64,Southern Utah Thunderbirds,120,8,Idaho Central Arena,True,True
401121254,2019-03-12,2019,South Alabama Jaguars,Louisiana Ragin' Cajuns,73,61,South Alabama Jaguars,134,12,Mitchell Center,False,True
401121430,2019-03-12,2019,New Mexico Lobos,San Diego State Aztecs,61,70,San Diego State Aztecs,131,9,Thomas & Mack Center,True,True
401121421,2019-03-12,2019,Baylor Bears,Iowa State Cyclones,67,49,Baylor Bears,116,18,Paycom Center,True,True
401121525,2019-03-12,2019,Eastern Washington Eagles,Weber State Wildcats,81,74,Eastern Washington Eagles,155,7,Idaho Central Arena,True,True
401121431,2019-03-12,2019,Wyoming Cowgirls,Utah State Aggies,64,41,Wyoming Cowgirls,105,23,Thomas & Mack Center,True,True
