game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
400787433,2015-05-22,2015,Chicago Sky,New York Liberty,83,55,Chicago Sky,138,28,Bob Carpenter Center,True,False
400787434,2015-05-23,2015,Tulsa Shock,San Antonio Stars,81,51,Tulsa Shock,132,30,BOK Center,False,False
400787435,2015-05-23,2015,Indiana Fever,Connecticut Sun,68,76,Connecticut Sun,144,8,KFC Yum! Center,True,False
400787436,2015-05-23,2015,Atlanta Dream,Washington Mystics,55,79,Washington Mystics,134,24,KFC Yum! Center,True,False
400787437,2015-05-26,2015,Seattle Storm,Phoenix Mercury,73,59,Seattle Storm,132,14,KeyArena,False,False
400787438,2015-05-27,2015,New York Liberty,Atlanta Dream,72,85,Atlanta Dream,157,13,Madison Square Garden,False,False
400787439,2015-05-27,2015,Washington Mystics,Minnesota Lynx,89,63,Washington Mystics,152,26,Capital One Arena,False,False
400787440,2015-05-27,2015,Chicago Sky,Los Angeles Sparks,67,76,Los Angeles Sparks,143,9,Mohegan Sun Arena,True,False
400787561,2015-05-27,2015,Connecticut Sun,CHINA,86,65,Connecticut Sun,151,21,Mohegan Sun Arena,False,False
400787562,2015-05-28,2015,San Antonio Stars,Tulsa Shock,71,79,Tulsa Shock,150,8,Freeman Coliseum,False,False
400787563,2015-05-28,2015,Phoenix Mercury,Seattle Storm,79,73,Phoenix Mercury,152,6,Mortgage Matchup Center,False,False
400787564,2015-05-28,2015,Chicago Sky,CHINA,92,59,Chicago Sky,151,33,Mohegan Sun Arena,True,False
400787565,2015-05-28,2015,Connecticut Sun,Los Angeles Sparks,57,64,Los Angeles Sparks,121,7,Mohegan Sun Arena,False,False
400787566,2015-05-29,2015,Indiana Fever,Washington Mystics,76,74,Indiana Fever,150,2,Corteva Coliseum,False,False
400787567,2015-06-02,2015,Minnesota Lynx,New York Liberty,85,80,Minnesota Lynx,165,5,Target Center,False,False
